order_id,shop_id,user_id,order_amount,total_items,payment_method,created_at
1249,76,883,155,1,cash,2017-03-25 2:01:16
3815,19,991,489,3,cash,2017-03-25 2:03:20
3281,19,804,163,1,credit_card,2017-03-25 2:09:43
2954,62,944,320,2,debit,2017-03-25 2:14:17
2337,29,824,163,1,credit_card,2017-03-25 2:56:32
892,49,875,258,2,debit,2017-03-25 3:02:26
2912,95,903,168,1,credit_card,2017-03-25 3:11:52
4481,88,754,528,3,cash,2017-03-25 3:13:50
2737,24,711,280,2,debit,2017-03-25 3:15:27
3782,46,796,498,3,cash,2017-03-25 3:17:36
4883,42,607,704000,2000,credit_card,2017-03-25 4:00:00
551,48,790,117,1,debit,2017-03-25 4:00:39
179,30,849,153,1,debit,2017-03-25 4:09:10
2136,71,786,328,2,debit,2017-03-25 4:11:33
370,28,901,164,1,credit_card,2017-03-25 4:37:42
55,79,823,181,1,cash,2017-03-25 4:47:17
4662,15,972,153,1,debit,2017-03-25 4:48:10
4437,44,793,144,1,cash,2017-03-25 4:57:12
3070,30,968,153,1,debit,2017-03-25 5:04:06
3385,11,787,184,1,cash,2017-03-25 5:07:15
1710,51,795,187,1,debit,2017-03-25 5:09:44
4203,70,798,519,3,cash,2017-03-25 5:28:01
3546,52,787,292,2,credit_card,2017-03-25 5:45:35
2151,21,794,426,3,cash,2017-03-25 5:52:30
129,63,963,544,4,debit,2017-03-25 5:52:51
1169,81,868,354,2,debit,2017-03-25 6:06:08
940,2,918,94,1,credit_card,2017-03-25 6:10:06
4027,51,839,187,1,cash,2017-03-25 7:03:01
1170,97,948,162,1,credit_card,2017-03-25 7:03:05
3795,45,718,142,1,credit_card,2017-03-25 7:12:12
733,3,953,296,2,credit_card,2017-03-25 7:24:21
4218,44,763,288,2,cash,2017-03-25 7:24:50
877,95,988,672,4,credit_card,2017-03-25 7:24:54
1873,71,857,492,3,debit,2017-03-25 7:27:49
3728,96,983,153,1,credit_card,2017-03-25 7:54:26
1600,63,868,272,2,cash,2017-03-25 7:55:18
2642,48,821,351,3,debit,2017-03-25 8:09:04
3349,5,909,568,4,cash,2017-03-25 8:16:16
898,88,709,176,1,cash,2017-03-25 8:24:22
1312,66,984,322,2,credit_card,2017-03-25 8:32:37
3906,91,879,160,1,credit_card,2017-03-25 8:50:09
2944,31,829,129,1,cash,2017-03-25 8:52:22
2076,35,961,492,3,cash,2017-03-25 9:12:31
3266,57,954,294,2,cash,2017-03-25 9:17:54
4143,84,826,459,3,credit_card,2017-03-25 9:36:00
628,3,768,148,1,debit,2017-03-25 9:45:57
682,81,731,531,3,credit_card,2017-03-25 9:48:28
2387,38,847,760,4,cash,2017-03-25 9:48:36
916,99,709,195,1,cash,2017-03-25 10:26:00
1856,24,822,560,4,debit,2017-03-25 10:44:41
2294,23,864,312,2,cash,2017-03-25 10:51:37
4705,82,848,177,1,cash,2017-03-25 10:52:50
3834,27,719,338,2,cash,2017-03-25 11:03:00
3550,40,713,322,2,debit,2017-03-25 11:10:09
1654,61,799,316,2,credit_card,2017-03-25 11:12:26
459,87,867,298,2,debit,2017-03-25 11:16:22
1544,35,966,492,3,credit_card,2017-03-25 11:24:49
2165,52,700,292,2,credit_card,2017-03-25 11:27:00
984,97,783,486,3,credit_card,2017-03-25 11:34:53
260,99,963,780,4,credit_card,2017-03-25 11:41:01
992,95,862,336,2,credit_card,2017-03-25 11:49:52
477,29,784,163,1,debit,2017-03-25 11:58:50
315,6,712,374,2,credit_card,2017-03-25 11:59:11
2867,96,996,153,1,credit_card,2017-03-25 12:10:14
4980,75,820,128,1,debit,2017-03-25 12:28:18
2829,5,942,426,3,cash,2017-03-25 12:42:59
4235,35,872,164,1,cash,2017-03-25 12:58:17
2652,49,823,258,2,credit_card,2017-03-25 13:05:03
2899,4,836,384,3,debit,2017-03-25 13:08:44
4257,46,946,332,2,credit_card,2017-03-25 13:17:44
2117,65,773,154,1,cash,2017-03-25 13:19:57
4085,76,983,310,2,cash,2017-03-25 13:23:35
3310,43,745,362,2,cash,2017-03-25 13:24:41
2532,17,884,352,2,debit,2017-03-25 13:27:35
1638,57,992,441,3,cash,2017-03-25 13:41:29
2358,66,853,161,1,credit_card,2017-03-25 13:44:13
920,22,844,292,2,credit_card,2017-03-25 13:49:21
4689,44,863,144,1,debit,2017-03-25 13:53:41
1623,33,845,346,2,debit,2017-03-25 13:57:23
2113,54,898,133,1,credit_card,2017-03-25 14:05:07
3410,60,952,531,3,debit,2017-03-25 14:06:00
1210,10,897,444,3,credit_card,2017-03-25 14:09:00
47,33,954,346,2,cash,2017-03-25 14:18:33
1991,68,944,136,1,credit_card,2017-03-25 14:19:44
4394,82,985,177,1,credit_card,2017-03-25 14:32:45
4236,8,836,132,1,debit,2017-03-25 14:36:36
3686,69,960,262,2,cash,2017-03-25 14:41:02
3384,25,937,130,1,cash,2017-03-25 14:44:43
2955,41,871,354,3,credit_card,2017-03-25 14:48:31
3942,66,731,161,1,cash,2017-03-25 14:54:01
3659,95,930,336,2,cash,2017-03-25 15:10:15
504,60,764,177,1,debit,2017-03-25 15:10:27
3201,92,858,90,1,cash,2017-03-25 15:14:50
276,55,989,171,1,credit_card,2017-03-25 15:16:11
3716,22,745,146,1,debit,2017-03-25 15:18:40
4397,56,848,234,2,debit,2017-03-25 15:27:06
4931,66,798,322,2,debit,2017-03-25 15:39:48
4112,76,795,620,4,cash,2017-03-25 15:53:35
4171,49,964,516,4,credit_card,2017-03-25 15:57:47
1223,67,767,131,1,credit_card,2017-03-25 16:02:18
1431,7,830,112,1,debit,2017-03-25 16:08:49
3038,31,750,258,2,debit,2017-03-25 16:11:44
1811,17,787,352,2,credit_card,2017-03-25 16:15:34
1799,87,945,596,4,credit_card,2017-03-25 16:18:50
406,37,791,142,1,debit,2017-03-25 16:21:29
674,63,883,272,2,debit,2017-03-25 16:36:31
4751,44,802,288,2,cash,2017-03-25 16:36:54
4390,24,781,420,3,credit_card,2017-03-25 17:03:39
1541,79,987,362,2,cash,2017-03-25 17:12:07
3825,43,736,724,4,credit_card,2017-03-25 17:34:51
2834,31,975,129,1,credit_card,2017-03-25 17:36:40
1314,29,827,163,1,cash,2017-03-25 17:39:53
1262,73,791,330,2,debit,2017-03-25 17:44:34
4811,68,844,272,2,credit_card,2017-03-25 17:57:45
852,15,801,459,3,credit_card,2017-03-25 18:03:17
3955,52,945,584,4,cash,2017-03-25 18:04:42
4104,14,899,116,1,credit_card,2017-03-25 18:07:18
481,4,757,512,4,debit,2017-03-25 18:08:43
3377,63,861,408,3,cash,2017-03-25 18:24:01
4444,34,989,244,2,credit_card,2017-03-25 18:25:38
3744,35,714,492,3,cash,2017-03-25 18:37:48
707,56,705,351,3,credit_card,2017-03-25 18:47:24
3111,1,742,158,1,credit_card,2017-03-25 19:17:19
2282,84,928,306,2,credit_card,2017-03-25 19:19:01
2688,69,776,131,1,debit,2017-03-25 19:26:09
1647,77,735,468,3,debit,2017-03-25 19:37:51
4695,54,868,266,2,credit_card,2017-03-25 20:11:31
4220,92,747,90,1,credit_card,2017-03-25 20:16:58
2597,66,920,322,2,cash,2017-03-25 20:22:43
1532,82,909,177,1,debit,2017-03-25 20:38:49
4331,55,722,171,1,debit,2017-03-25 20:57:55
3896,87,850,298,2,credit_card,2017-03-25 21:16:00
3713,75,768,256,2,cash,2017-03-25 21:16:19
835,42,792,352,1,cash,2017-03-25 21:31:25
26,82,848,177,1,cash,2017-03-25 21:35:12
3088,45,855,284,2,credit_card,2017-03-25 21:35:25
3149,25,851,130,1,debit,2017-03-25 21:36:05
2056,21,868,284,2,cash,2017-03-25 21:42:21
2454,8,802,132,1,debit,2017-03-25 21:44:04
2438,4,856,256,2,cash,2017-03-25 21:47:10
4585,78,997,25725,1,cash,2017-03-25 21:48:44
2649,81,902,531,3,credit_card,2017-03-25 22:00:41
3267,71,712,492,3,debit,2017-03-25 22:00:55
3541,79,876,181,1,cash,2017-03-25 22:05:42
4849,43,847,543,3,cash,2017-03-25 22:06:28
4372,27,825,338,2,credit_card,2017-03-25 22:10:31
3141,29,978,163,1,cash,2017-03-25 22:16:19
4154,1,863,316,2,cash,2017-03-25 22:25:54
1498,50,752,386,2,credit_card,2017-03-25 22:29:03
3788,64,734,399,3,debit,2017-03-25 22:30:39
3933,68,887,272,2,debit,2017-03-25 22:38:06
3316,99,915,390,2,cash,2017-03-25 22:42:54
718,29,724,326,2,credit_card,2017-03-25 22:45:08
4428,82,843,354,2,debit,2017-03-25 22:45:34
52,81,959,531,3,cash,2017-03-25 22:58:11
426,5,759,142,1,debit,2017-03-25 23:22:31
350,80,864,145,1,debit,2017-03-25 23:51:14
2983,67,838,131,1,debit,2017-03-25 23:54:18
4773,39,862,402,3,debit,2017-03-25 23:58:53
2096,26,983,176,1,debit,2017-03-26 0:02:04
3544,6,718,374,2,credit_card,2017-03-26 0:12:41
607,46,718,332,2,credit_card,2017-03-26 0:24:52
4991,24,860,140,1,cash,2017-03-26 0:32:39
2765,63,980,136,1,cash,2017-03-26 0:45:52
2412,17,713,176,1,credit_card,2017-03-26 0:48:26
4287,38,710,380,2,cash,2017-03-26 0:49:14
337,18,969,468,3,debit,2017-03-26 0:49:22
1124,29,911,815,5,credit_card,2017-03-26 0:53:49
1719,23,830,468,3,credit_card,2017-03-26 0:55:16
1035,45,731,568,4,cash,2017-03-26 1:02:28
3106,79,971,362,2,credit_card,2017-03-26 1:13:23
3393,89,709,392,2,credit_card,2017-03-26 1:43:29
2304,77,739,312,2,cash,2017-03-26 1:45:05
4569,43,758,181,1,credit_card,2017-03-26 1:46:35
1002,24,933,140,1,cash,2017-03-26 1:49:47
3086,78,910,25725,1,cash,2017-03-26 1:59:27
4634,1,991,474,3,cash,2017-03-26 2:34:50
1252,95,995,504,3,cash,2017-03-26 2:36:07
768,91,778,320,2,debit,2017-03-26 2:41:42
1039,2,819,188,2,debit,2017-03-26 2:58:34
4396,95,978,336,2,credit_card,2017-03-26 3:07:12
3503,37,977,426,3,credit_card,2017-03-26 3:09:07
3076,48,999,234,2,credit_card,2017-03-26 3:37:11
834,16,736,156,1,credit_card,2017-03-26 3:45:23
1986,97,791,324,2,debit,2017-03-26 3:49:29
3609,6,856,561,3,cash,2017-03-26 3:51:41
2388,30,723,459,3,cash,2017-03-26 3:56:47
4574,16,770,156,1,debit,2017-03-26 3:58:15
4184,92,844,90,1,debit,2017-03-26 4:22:39
918,86,798,390,3,credit_card,2017-03-26 4:25:53
1275,32,861,101,1,credit_card,2017-03-26 4:34:51
2496,78,707,51450,2,cash,2017-03-26 4:38:52
283,71,700,492,3,cash,2017-03-26 4:43:59
4061,84,851,459,3,cash,2017-03-26 5:01:43
3528,34,846,122,1,cash,2017-03-26 5:02:18
615,3,806,444,3,cash,2017-03-26 5:04:00
137,15,961,765,5,credit_card,2017-03-26 5:06:46
3351,16,744,312,2,debit,2017-03-26 5:13:37
528,50,940,579,3,debit,2017-03-26 5:17:28
2043,26,774,352,2,credit_card,2017-03-26 5:44:53
2266,56,737,117,1,cash,2017-03-26 5:54:00
1772,23,825,312,2,cash,2017-03-26 5:54:46
978,99,870,390,2,credit_card,2017-03-26 6:01:36
1253,52,784,146,1,cash,2017-03-26 6:08:18
3470,29,759,326,2,credit_card,2017-03-26 6:10:57
2850,83,769,258,2,debit,2017-03-26 6:12:24
3562,34,864,122,1,cash,2017-03-26 6:23:34
329,83,946,258,2,credit_card,2017-03-26 6:35:38
4791,18,734,312,2,credit_card,2017-03-26 6:36:34
4319,45,799,284,2,debit,2017-03-26 6:42:04
3578,43,918,181,1,cash,2017-03-26 6:47:17
2196,29,864,326,2,credit_card,2017-03-26 6:48:01
4782,65,888,462,3,debit,2017-03-26 6:59:45
2447,82,857,354,2,cash,2017-03-26 7:09:31
3587,73,715,495,3,credit_card,2017-03-26 7:28:19
665,3,858,444,3,debit,2017-03-26 7:35:12
2855,15,941,306,2,debit,2017-03-26 7:42:56
4521,13,883,480,3,credit_card,2017-03-26 7:44:15
4308,99,788,195,1,debit,2017-03-26 7:46:27
1580,40,727,161,1,credit_card,2017-03-26 7:49:30
3074,90,877,890,5,debit,2017-03-26 8:08:27
440,72,972,160,1,credit_card,2017-03-26 8:14:42
121,5,774,284,2,credit_card,2017-03-26 8:16:47
1088,10,725,444,3,cash,2017-03-26 8:24:33
3203,6,841,748,4,credit_card,2017-03-26 8:24:52
1235,36,993,260,2,debit,2017-03-26 8:42:29
1247,10,763,296,2,debit,2017-03-26 8:47:44
490,40,989,322,2,credit_card,2017-03-26 8:51:35
4694,99,818,195,1,debit,2017-03-26 8:55:17
75,5,862,142,1,credit_card,2017-03-26 9:14:45
2004,42,934,704,2,cash,2017-03-26 9:21:26
2277,53,902,112,1,debit,2017-03-26 9:23:31
1927,19,950,489,3,credit_card,2017-03-26 9:26:28
3360,94,707,134,1,credit_card,2017-03-26 9:31:31
1421,5,894,284,2,cash,2017-03-26 9:38:29
4337,97,787,162,1,debit,2017-03-26 9:53:53
4561,88,706,176,1,debit,2017-03-26 9:56:23
4066,14,979,116,1,credit_card,2017-03-26 10:23:29
2774,78,890,25725,1,cash,2017-03-26 10:36:43
367,98,803,399,3,cash,2017-03-26 10:40:53
3425,58,953,138,1,credit_card,2017-03-26 10:43:23
4967,68,866,136,1,cash,2017-03-26 10:57:36
3663,24,714,280,2,credit_card,2017-03-26 11:05:45
2212,65,767,308,2,cash,2017-03-26 11:13:12
4233,100,995,222,2,cash,2017-03-26 11:13:29
3336,35,788,492,3,debit,2017-03-26 11:15:36
2308,61,723,948,6,credit_card,2017-03-26 11:29:37
3054,25,868,130,1,cash,2017-03-26 11:33:36
1346,69,914,262,2,credit_card,2017-03-26 11:50:54
3048,20,864,127,1,cash,2017-03-26 12:11:04
1361,27,920,338,2,credit_card,2017-03-26 12:23:03
2276,43,913,181,1,credit_card,2017-03-26 12:34:25
4517,3,786,444,3,credit_card,2017-03-26 12:37:50
4,18,935,156,1,credit_card,2017-03-26 12:43:37
899,24,727,420,3,debit,2017-03-26 12:59:12
2186,11,875,184,1,cash,2017-03-26 13:27:23
2770,51,973,187,1,credit_card,2017-03-26 13:29:57
3764,84,890,306,2,cash,2017-03-26 13:40:42
3288,91,755,480,3,cash,2017-03-26 13:49:21
4738,7,871,336,3,cash,2017-03-26 13:54:16
554,49,793,258,2,debit,2017-03-26 14:02:59
1464,19,747,489,3,cash,2017-03-26 14:07:03
378,10,794,148,1,cash,2017-03-26 14:07:21
142,73,935,165,1,cash,2017-03-26 14:23:28
2256,83,912,258,2,debit,2017-03-26 14:26:45
1470,15,729,153,1,cash,2017-03-26 14:30:02
1132,94,822,402,3,credit_card,2017-03-26 14:51:01
922,58,936,552,4,credit_card,2017-03-26 14:52:51
1106,9,902,118,1,debit,2017-03-26 15:14:57
2916,47,965,290,2,credit_card,2017-03-26 15:44:00
3916,92,760,180,2,cash,2017-03-26 15:44:40
2849,13,735,480,3,credit_card,2017-03-26 15:52:53
4983,1,906,316,2,credit_card,2017-03-26 15:57:18
2163,40,823,161,1,credit_card,2017-03-26 16:17:30
2408,44,836,432,3,debit,2017-03-26 16:30:27
3417,34,987,244,2,credit_card,2017-03-26 16:35:21
3151,98,997,133,1,debit,2017-03-26 16:40:15
2984,87,909,447,3,debit,2017-03-26 16:50:11
1280,92,871,180,2,cash,2017-03-26 16:56:19
4846,100,857,111,1,cash,2017-03-26 17:01:35
491,78,936,51450,2,debit,2017-03-26 17:08:19
525,8,823,396,3,cash,2017-03-26 17:16:10
2709,62,772,160,1,cash,2017-03-26 17:39:53
1484,46,824,332,2,credit_card,2017-03-26 17:43:18
1076,12,961,402,2,debit,2017-03-26 18:04:51
2648,21,802,426,3,credit_card,2017-03-26 18:22:40
4657,18,963,156,1,credit_card,2017-03-26 18:48:39
678,98,707,133,1,credit_card,2017-03-26 18:52:20
4362,34,700,122,1,debit,2017-03-26 19:05:26
523,46,761,830,5,credit_card,2017-03-26 19:07:51
1941,46,916,166,1,debit,2017-03-26 19:16:48
327,12,920,201,1,debit,2017-03-26 19:24:23
2921,49,910,516,4,credit_card,2017-03-26 19:27:11
4243,60,829,177,1,debit,2017-03-26 19:28:07
3899,30,764,459,3,cash,2017-03-26 19:36:59
2432,46,999,166,1,cash,2017-03-26 19:38:42
1698,66,905,161,1,credit_card,2017-03-26 19:47:12
2870,77,705,312,2,cash,2017-03-26 19:59:03
3334,13,844,480,3,credit_card,2017-03-26 20:00:16
4125,100,937,333,3,cash,2017-03-26 20:03:26
4505,23,792,156,1,credit_card,2017-03-26 20:18:00
4278,72,955,320,2,cash,2017-03-26 20:45:05
2462,89,781,196,1,debit,2017-03-26 20:45:23
4950,57,853,294,2,debit,2017-03-26 20:46:20
944,76,940,310,2,debit,2017-03-26 20:47:18
2689,83,723,258,2,credit_card,2017-03-26 21:04:06
2967,89,887,392,2,cash,2017-03-26 21:04:08
2719,9,926,118,1,cash,2017-03-26 21:12:20
3089,4,944,384,3,credit_card,2017-03-26 21:18:57
2268,19,999,489,3,credit_card,2017-03-26 21:25:42
3966,64,808,399,3,debit,2017-03-26 21:29:25
2168,73,847,165,1,debit,2017-03-26 21:37:56
3287,22,802,292,2,credit_card,2017-03-26 21:48:32
4795,96,780,153,1,cash,2017-03-26 22:01:42
4467,45,959,142,1,debit,2017-03-26 22:13:21
1386,5,863,568,4,credit_card,2017-03-26 22:26:54
3620,72,894,480,3,cash,2017-03-26 22:41:58
2775,68,741,136,1,debit,2017-03-26 22:42:33
2407,64,774,266,2,cash,2017-03-26 22:50:37
684,86,974,130,1,cash,2017-03-26 22:51:16
1548,38,820,380,2,cash,2017-03-26 23:01:15
912,19,975,326,2,debit,2017-03-26 23:06:38
166,44,921,144,1,credit_card,2017-03-26 23:17:06
2213,99,864,195,1,cash,2017-03-26 23:18:28
4266,13,827,320,2,credit_card,2017-03-26 23:21:38
1911,79,761,362,2,cash,2017-03-26 23:22:34
3263,74,921,306,2,cash,2017-03-26 23:24:51
3657,50,788,386,2,cash,2017-03-26 23:26:26
11,66,848,322,2,credit_card,2017-03-26 23:36:40
3162,17,974,176,1,credit_card,2017-03-26 23:36:58
1282,82,871,177,1,cash,2017-03-26 23:37:08
3120,87,845,596,4,debit,2017-03-26 23:45:42
599,2,747,188,2,cash,2017-03-26 23:47:45
163,93,913,228,2,cash,2017-03-26 23:54:23
4471,65,822,308,2,debit,2017-03-27 0:06:32
4672,66,932,322,2,debit,2017-03-27 0:20:06
3600,14,785,116,1,debit,2017-03-27 0:42:22
796,21,989,284,2,debit,2017-03-27 0:58:45
4049,95,895,168,1,cash,2017-03-27 1:14:16
501,25,932,520,4,credit_card,2017-03-27 1:40:44
2119,6,827,187,1,credit_card,2017-03-27 2:22:48
3614,65,727,154,1,credit_card,2017-03-27 2:44:50
1850,67,792,131,1,credit_card,2017-03-27 2:50:56
4947,98,977,133,1,debit,2017-03-27 3:04:32
3723,45,950,284,2,debit,2017-03-27 3:06:31
4796,38,947,190,1,credit_card,2017-03-27 3:18:50
215,54,742,399,3,credit_card,2017-03-27 3:28:24
2065,90,920,356,2,credit_card,2017-03-27 3:31:56
3814,46,813,498,3,cash,2017-03-27 3:31:57
1141,64,876,399,3,cash,2017-03-27 3:32:50
2442,21,794,284,2,credit_card,2017-03-27 3:33:54
79,8,806,132,1,credit_card,2017-03-27 3:39:39
4706,21,915,284,2,debit,2017-03-27 3:42:35
3415,87,999,298,2,cash,2017-03-27 3:49:37
653,73,776,495,3,cash,2017-03-27 4:02:11
2467,40,840,161,1,credit_card,2017-03-27 4:02:12
954,66,708,644,4,credit_card,2017-03-27 4:10:22
1894,90,950,356,2,cash,2017-03-27 4:27:55
2699,15,760,459,3,debit,2017-03-27 4:34:05
1793,24,762,280,2,debit,2017-03-27 4:53:06
2182,8,839,264,2,credit_card,2017-03-27 5:06:26
437,59,976,178,1,debit,2017-03-27 5:28:30
774,53,929,224,2,credit_card,2017-03-27 5:35:20
1483,87,885,447,3,debit,2017-03-27 5:41:09
1000,13,701,480,3,credit_card,2017-03-27 5:50:09
1037,46,729,166,1,debit,2017-03-27 5:58:38
4269,67,740,393,3,credit_card,2017-03-27 5:59:03
3431,24,713,280,2,debit,2017-03-27 6:04:47
2066,61,848,158,1,debit,2017-03-27 6:05:39
579,17,827,176,1,credit_card,2017-03-27 6:11:59
998,58,785,138,1,credit_card,2017-03-27 6:40:12
963,48,759,117,1,debit,2017-03-27 6:48:22
3173,91,786,160,1,cash,2017-03-27 6:52:38
1637,86,798,130,1,credit_card,2017-03-27 6:55:56
2128,83,745,774,6,cash,2017-03-27 6:59:46
3392,4,860,256,2,credit_card,2017-03-27 7:06:03
111,83,893,129,1,cash,2017-03-27 7:07:46
1806,15,727,306,2,debit,2017-03-27 7:12:36
4513,38,848,760,4,debit,2017-03-27 7:18:04
1099,65,947,462,3,debit,2017-03-27 7:23:13
2397,35,702,656,4,cash,2017-03-27 7:23:36
1390,56,868,234,2,cash,2017-03-27 7:34:12
2934,25,858,260,2,credit_card,2017-03-27 7:41:28
3968,30,942,306,2,credit_card,2017-03-27 7:43:57
4359,1,801,158,1,debit,2017-03-27 7:48:23
4307,93,915,114,1,credit_card,2017-03-27 7:49:01
4196,90,837,356,2,debit,2017-03-27 8:14:54
4311,30,892,459,3,debit,2017-03-27 8:19:22
2330,13,842,640,4,debit,2017-03-27 8:21:51
1682,40,963,161,1,cash,2017-03-27 8:29:24
1180,80,792,145,1,cash,2017-03-27 8:49:15
2703,73,928,330,2,credit_card,2017-03-27 8:51:12
60,80,908,145,1,debit,2017-03-27 9:03:35
2439,13,891,320,2,debit,2017-03-27 9:13:11
3685,66,975,644,4,credit_card,2017-03-27 9:18:03
1783,57,770,294,2,credit_card,2017-03-27 9:19:36
2313,79,745,724,4,debit,2017-03-27 9:26:31
1260,78,775,77175,3,credit_card,2017-03-27 9:27:20
3323,51,744,187,1,debit,2017-03-27 9:33:13
592,39,774,536,4,cash,2017-03-27 9:43:31
421,8,914,132,1,debit,2017-03-27 9:49:10
3242,43,913,181,1,debit,2017-03-27 9:53:09
135,86,845,390,3,cash,2017-03-27 9:54:53
3044,77,886,312,2,cash,2017-03-27 9:57:15
1072,36,868,260,2,debit,2017-03-27 10:03:59
1805,100,794,111,1,debit,2017-03-27 10:16:51
791,11,879,368,2,credit_card,2017-03-27 10:21:37
3087,5,859,142,1,debit,2017-03-27 10:26:55
1190,41,750,118,1,credit_card,2017-03-27 10:39:02
218,15,960,306,2,credit_card,2017-03-27 10:44:22
1516,37,946,568,4,credit_card,2017-03-27 10:57:23
595,93,772,456,4,debit,2017-03-27 10:58:26
1285,98,981,266,2,cash,2017-03-27 10:59:30
4848,13,993,960,6,cash,2017-03-27 11:00:45
2453,78,709,51450,2,cash,2017-03-27 11:04:04
4089,53,722,112,1,debit,2017-03-27 11:10:07
4048,69,968,131,1,credit_card,2017-03-27 11:20:59
3943,14,852,348,3,debit,2017-03-27 11:32:06
910,28,900,164,1,credit_card,2017-03-27 11:46:36
2395,73,809,495,3,credit_card,2017-03-27 11:50:18
2051,64,961,399,3,cash,2017-03-27 11:50:21
1523,91,761,320,2,debit,2017-03-27 12:22:48
845,4,994,128,1,credit_card,2017-03-27 12:27:00
3513,85,831,516,3,cash,2017-03-27 12:31:54
1370,66,979,161,1,cash,2017-03-27 12:37:59
819,60,878,354,2,debit,2017-03-27 12:42:01
2157,22,957,292,2,cash,2017-03-27 12:43:48
4511,4,958,256,2,debit,2017-03-27 12:44:39
336,92,853,180,2,cash,2017-03-27 12:53:28
1068,74,920,306,2,credit_card,2017-03-27 13:06:33
4678,55,831,171,1,credit_card,2017-03-27 13:30:28
1797,9,721,354,3,credit_card,2017-03-27 13:32:30
1152,90,737,712,4,debit,2017-03-27 13:35:10
431,20,709,508,4,cash,2017-03-27 13:43:50
3228,98,874,133,1,cash,2017-03-27 13:47:06
4310,69,781,131,1,cash,2017-03-27 13:47:15
3743,5,701,284,2,credit_card,2017-03-27 13:54:34
1884,34,956,122,1,credit_card,2017-03-27 13:59:11
1633,73,834,330,2,cash,2017-03-27 14:03:19
635,20,800,127,1,debit,2017-03-27 14:04:09
3780,76,870,465,3,cash,2017-03-27 14:10:03
461,70,748,346,2,credit_card,2017-03-27 14:30:33
4399,62,938,160,1,cash,2017-03-27 14:33:03
1895,4,811,256,2,debit,2017-03-27 14:41:28
3172,90,948,534,3,cash,2017-03-27 14:57:54
1517,51,761,187,1,debit,2017-03-27 15:01:11
3732,35,725,328,2,credit_card,2017-03-27 15:09:59
838,49,925,645,5,credit_card,2017-03-27 15:17:14
3271,9,901,118,1,cash,2017-03-27 15:32:33
3495,77,986,156,1,cash,2017-03-27 15:45:02
4038,93,804,114,1,debit,2017-03-27 16:01:57
2383,98,957,266,2,cash,2017-03-27 16:09:22
3646,94,706,268,2,credit_card,2017-03-27 16:16:24
1226,48,784,234,2,credit_card,2017-03-27 16:28:23
2321,77,963,468,3,debit,2017-03-27 16:38:23
3626,11,763,368,2,cash,2017-03-27 16:43:41
1198,3,998,296,2,debit,2017-03-27 16:50:39
4629,76,908,155,1,cash,2017-03-27 16:54:21
3028,86,746,130,1,credit_card,2017-03-27 16:59:41
4835,64,978,266,2,credit_card,2017-03-27 17:11:17
3469,33,954,346,2,debit,2017-03-27 17:23:35
4244,91,712,320,2,credit_card,2017-03-27 17:39:22
1770,9,930,118,1,cash,2017-03-27 17:45:40
3965,33,999,173,1,credit_card,2017-03-27 17:46:58
1289,32,901,101,1,cash,2017-03-27 17:51:07
3460,46,925,332,2,debit,2017-03-27 18:03:41
2000,11,854,368,2,credit_card,2017-03-27 18:04:33
2818,15,707,612,4,cash,2017-03-27 18:11:13
4071,57,774,441,3,cash,2017-03-27 18:19:08
685,72,724,160,1,credit_card,2017-03-27 18:28:43
2891,96,948,153,1,credit_card,2017-03-27 18:38:01
1378,1,889,158,1,debit,2017-03-27 19:10:37
2704,2,970,188,2,cash,2017-03-27 19:14:41
2115,54,742,133,1,debit,2017-03-27 19:19:56
4348,1,811,474,3,credit_card,2017-03-27 19:23:15
3819,46,868,332,2,cash,2017-03-27 19:41:09
2218,47,971,290,2,debit,2017-03-27 19:42:21
2645,79,959,362,2,debit,2017-03-27 19:50:58
880,60,870,885,5,debit,2017-03-27 20:15:11
4004,63,752,136,1,cash,2017-03-27 20:26:46
3175,71,874,164,1,credit_card,2017-03-27 20:42:45
86,53,908,224,2,credit_card,2017-03-27 20:46:35
1434,15,966,306,2,credit_card,2017-03-27 20:46:51
2274,42,747,704,2,debit,2017-03-27 20:48:19
1389,63,738,272,2,debit,2017-03-27 20:49:51
3525,54,844,266,2,cash,2017-03-27 20:57:35
726,52,812,146,1,credit_card,2017-03-27 20:59:56
4472,62,842,320,2,credit_card,2017-03-27 21:01:30
1733,68,903,272,2,debit,2017-03-27 21:08:12
1916,16,778,468,3,debit,2017-03-27 21:20:45
2463,37,700,284,2,cash,2017-03-27 21:24:16
4968,4,837,384,3,debit,2017-03-27 21:39:17
1449,27,913,338,2,credit_card,2017-03-27 21:41:57
4762,19,838,652,4,cash,2017-03-27 21:56:46
2239,71,823,164,1,debit,2017-03-27 22:17:10
2205,10,869,296,2,credit_card,2017-03-27 22:30:12
692,78,878,154350,6,debit,2017-03-27 22:51:43
1435,23,861,312,2,cash,2017-03-27 23:03:22
2291,26,780,176,1,debit,2017-03-27 23:27:36
2301,82,764,531,3,credit_card,2017-03-27 23:29:38
1083,38,890,380,2,credit_card,2017-03-27 23:33:50
281,90,807,534,3,debit,2017-03-27 23:41:40
1730,79,787,543,3,credit_card,2017-03-27 23:51:21
802,30,815,153,1,cash,2017-03-27 23:54:47
139,5,915,426,3,cash,2017-03-28 0:09:50
2005,30,705,459,3,cash,2017-03-28 0:10:51
4934,24,944,280,2,debit,2017-03-28 0:12:43
